dataid,a1,a2,a3,a4,a5,a6,evening_energy,evening_gt,evening_mins,evening_pred,hvac_class,morning_energy,morning_gt,morning_mins,morning_pred,overall_energy,overall_mins,rating,sleep_energy,sleep_gt,sleep_mins,sleep_pred,work_energy,work_gt,work_mins,work_pred
3967,0.04235987349765407,0.023058110834489217,0.022734893353921919,0.0315271929073829,0.5871520762797624,0.0057988002934878952,8556623.0,78.0,3701,62.36305217896696,Average,6106663.0,78.0,2677,60,37856216.0,16574,2.0,13949014.0,77.0,5837,60.000000037865277,9269116.0,78.0,4369,64.872815702615071
4767,0.049640365643653213,0.014900146723457911,0.041935400040826416,0.045875711918382231,0.48996902806572812,0.019381940658983805,11342661.0,77.0,5231,64.829601548412469,Bad,3914584.0,77.0,2159,60.000000000109445,39552275.0,19317,1,17641485.0,77.0,7977,60.000000000141554,6671355.0,85.0,3957,76.756580398738095
4874,0.048060181759826334,0.022687002966253932,0.044348283875213702,0.060819456930931499,0.56975306501217138,0.0054764605188159995,13465663,75.0,5492,65.535346371815479,Bad,5786834,75.0,2686,69.983824584901498,45107389,19471,0,17303953,75.0,7267,60.000000027817165,8578661,75.0,4039,77.492653130394615
4922,0.036642884968516171,0.013776621646770905,0.0098794240679219436,0.037506154662993126,0.1495856608913177,-0.0004980885690065946,2844277.0,77.0,2340,72.756224511436585,Bad,1683801.0,77.0,1749,61.325889377104367,15215846.0,12969,0.2857142857142857,9059903.0,78.0,7238,60.00000128226916,1635022.0,80.0,1649,60.00000351329615
4946,0.036081451661492042,0.0080058043170285961,0.016982486144617996,0.034029305453035008,0.59228942548492636,-0.0061300016035454076,7855360.0,78.0,3760,65.548385917354693,Average,5171420.0,78.0,2388,60,33231375.0,15778,2.0,13999310.0,78.0,6929,60.000001498500886,6230685.0,78.0,2713,60.002162705763389
4998,0.10912720206518829,0.076751039452678638,0.085042912679085134,0.095545405461417848,0.90927078397531758,0.030558865458047948,30086074.0,77.0,8721,60.831758248609695,Bad,22044366.0,78.0,6797,60.000003733956078,117878154.0,35924,1.0,41086870.0,76.0,12094,60.000000000000028,24746794.0,78.0,8338,72.575986806240493
5026,0.079399655904717883,0.045180021105838429,0.051997943501969984,0.064969354762062684,1.0018381840209432,0.011127658775746561,23586628.0,74.0,8384,62.104503648286411,Bad,16218982.0,72.0,5593,60.000000000298186,86094046.0,30248,0,32667572.0,72.0,11415,60.00000245304458,13692634.0,75.0,4881,69.986307884176313
5109,0.030585260794867817,0.02164099439251662,0.022692033767166494,0.029269126047483413,0.7500172551187223,-0.0069666245742349055,8039371.0,77.0,4107,68.854887258054177,Bad,7605514.0,77.0,4040,65.497106257404468,37309096.0,19084,0,13618790.0,77.0,6684,60.000019008536384,8071496.0,77.0,4266,72.707756874176795
5209,0.014122578088614564,0.0064626648676896848,0.011410574826969612,0.014443788399124363,0.30813076331069816,0.00068601210863834762,3144711.0,76.0,2398,73.498407284239278,Bad,2694311.0,76.0,2306,74.921726673393948,15848690.0,13171,0,6537599.0,74.0,6057,60.000011657046976,3481761.0,76.0,2419,75.65225173208205
5218,0.039872857191140275,0.051126259440670889,0.040230883409488334,0.031517558204244865,0.55853456453499439,-0.024973833628749491,3584722,76.0,1249,60.545680982717634,Bad,3809449,78.0,1087,60.000000001724054,21536745,7896,1.5714285714285714,11041046,76.0,4526,60,3117192,82.0,1038,71.180875648600562
5357,0.034276767775363044,0.036291676038566124,0.028109219044251611,0.092638519915462209,2.1789384483661385,-0.015971319099245103,20293841.0,75.0,5523,74.476538947072711,Bad,12432980.0,75.0,3873,89.983358278208357,88172183.0,24557,0,37177569.0,78.0,10017,60.000000417037135,18331842.0,75.0,5164,60.036196284954066
5371,0.044748559773071017,0.030622611947290497,0.031513565706753968,0.044832892351641715,0.50226123334150974,-0.0064432865511275554,9769201,78.0,5724,66.660201304726002,Average,5848438,78.0,3554,60.00002492416877,38962839,23330,2.2857142857142856,16547692,78.0,9649,60.000000514514298,6823881,80.0,4419,67.886637321176991
5677,0.032770386819640278,0.018166130307000015,0.013241797154718715,0.025952733488307126,0.47985347704923076,-0.00057377993426238334,3973171.0,76.0,2091,72.03475229829948,Bad,5892946.0,76.0,3474,64.308814482633565,26223821.0,14645,0.14285714285714285,12662293.0,73.0,7045,60.000000004895057,3722475.0,79.0,2051,78.035222110327553
