dataid,a1,a2,a3,a4,a5,a6,evening_energy,evening_gt,evening_mins,evening_pred,hvac_class,morning_energy,morning_gt,morning_mins,morning_pred,overall_energy,overall_mins,rating,sleep_energy,sleep_gt,sleep_mins,sleep_pred,work_energy,work_gt,work_mins,work_pred
2995,0.067424665099158357,0.048756608951163724,0.022070885717381805,0.05992005125716017,0.75138217715685895,0.012477641063647267,1.39917e+07,80.0,5812,68.363471819434508,Bad,1.57007e+07,75.0,7458,60.00000071061524,7.03652e+07,31482,1.2857142857142856,2.8023e+07,73.0,12043,60,1.27016e+07,80.0,6194,62.008322001273747
3367,0.06598081919122413,0.0090013734045616255,0.059842605877611421,0.077894975499393795,0.58313332983930799,0.026150911206963365,1.59264e+07,78.0,4953,70.030608942864404,Average,6.11965e+06,78.0,2413,60.05404151378562,5.25859e+07,17574,2.2857142857142856,2.56758e+07,76.0,8316,60.000000003586635,4.88748e+06,80.0,1901,85.77790594630784
3456,0.032500397772562063,0.020745828661787005,0.016637189124654644,0.041282519288781482,0.28719831693228398,-8.765522905069131e-05,8.36243e+06,75.0,4083,69.419982688601252,Bad,1.11046e+06,75.0,661,74.667119914611334,2.44253e+07,12591,0,9.26328e+06,80.0,4600,60.000000000088818,5.69294e+06,75.0,3249,66.208174323309862
3649,0.10335860081790454,0.037820483414021902,0.049065883676119512,0.091837021958553117,0.71603113034182364,0.018172427458832574,2.58268e+07,80.0,7747,64.402658577936634,Average,1.08595e+07,80.0,4172,60.000000013293047,7.79904e+07,24944,2.7142857142857144,3.68002e+07,77.0,11241,60.000000099551414,4.56598e+06,83.0,1805,64.316272429291544
3652,0.11634678276387922,0.07720770709642899,0.067140059006213462,0.082626294358091865,0.78334551700613742,-0.0018184614822013936,7.93479e+06,73.0,2051,68.489399051474081,Bad,1.22923e+07,73.0,3663,60.000000000000178,5.15427e+07,14283,0,2.68904e+07,70.0,7202,60.000001127716779,4.48851e+06,75.0,1385,75.376803765874044
3723,0.031301027287652064,0.029761467016135471,0.020404532059283251,0.033305728592069588,0.38669295849921742,-0.0075503171210547755,3.93662e+06,73.0,2497,65.630074924644958,Bad,6.8189e+06,73.0,5327,60,2.29273e+07,16470,0.5714285714285714,9.44005e+06,73.0,6448,60.000000148163934,2.75451e+06,82.0,2215,75.278241011066228
3736,0.055178462108457192,0.02155113194559229,0.025871052539933975,0.054774673904722272,0.15149710550928869,-0.011820416638588143,1.01333e+07,77.0,3621,66.692084463344841,Bad,2.76901e+06,77.0,1142,60.000000448863787,2.94638e+07,11113,0,1.10829e+07,75.0,4144,60,5.49733e+06,77.0,2213,61.7708496073624
3967,0.064313666551823356,0.028270742562832362,0.031759554809678625,0.066194111886142895,0.26098090635456717,0.012954929371066352,1.32578e+07,78.0,4981,67.961528827920205,Average,4.90288e+06,78.0,2213,60,4.53002e+07,18319,2.0,1.94298e+07,77.0,7654,60.000000018986576,7.73627e+06,78.0,3483,73.346004058655296
4767,0.055388587728611778,0.0021081142221125015,0.040434693455744408,0.067132135230714374,0.32257690576380832,0.038456543476896449,1.32972e+07,77.0,4359,68.967721941342177,Bad,4.55078e+06,77.0,1885,61.206796679296986,4.43132e+07,15694,1,2.00963e+07,77.0,6886,60.000000005202992,6.38687e+06,85.0,2571,81.706147999785983
4874,0.051505450107276009,0.0092567876964255186,0.049370828231475587,0.068392679493034625,0.35297678984209191,0.02013776142255435,1.45723e+07,75.0,5054,65.716936716970565,Bad,4.7302e+06,75.0,2189,60.82843711322365,4.35142e+07,16782,0,1.7307e+07,75.0,6461,60.000000000001982,6.92733e+06,75.0,3089,80.555060459716515
4922,0.04194396544128353,0.018097949750291716,0.0165406051715693,0.045539705043110897,0.24196640583077883,-0.0002541414163745827,3.71114e+06,77.0,2175,72.081608749099246,Bad,2.5301e+06,77.0,1771,63.972072021150225,1.99683e+07,12532,0.2857142857142857,1.16534e+07,78.0,7135,60.000000626887122,2.08392e+06,80.0,1458,60.000046726294975
4946,0.041790723035011121,0.0097549927158785063,0.022313079284407546,0.040498875667437012,0.36904751674550018,0.0018584869101808802,7.97889e+06,78.0,4040,66.367446513963714,Average,437037.0,78.0,292,60.000108828944683,2.28864e+07,12285,2.0,9.5153e+06,78.0,5035,60.000000155892963,4.95680e+06,78.0,2919,60.000084212743651
4998,0.11162457962726735,0.070338021347786439,0.080862529402761313,0.10601792187201169,0.50372197500778315,0.025674669484016865,2.96271e+07,77.0,8457,62.032620038450546,Bad,1.64323e+07,78.0,5696,60.000000000001478,1.03411e+08,32353,1.0,3.77421e+07,76.0,11476,60.00000433739131,1.96785e+07,78.0,6748,72.902984455901688
